,Op Type,Operator A,Operator B,Output,Bound,C/M ratio,Op Intensity,Latency (msec),Cycles,C Effcy,Flops (MFLOP),Input_a (MB),Input_w (MB),Output (MB),Total Data (MB),Throughput (Tflops),Compute Cycles,Memory Cycles
111,aten::pow,"[21, 21, 4, 4]",0,"[21, 21, 4, 4]",M,0.05625,0.5,3.136e-05,29.478399999999997,1.0,0.014112,0.007056,0.0,0.007056,0.014112,0.45000000000000007,1.6581599999999999,29.478399999999997
112,aten::mul,"[21, 21, 4, 4]","[1, 21, 1, 1]","[21, 21, 4, 4]",M,0.003653100424020585,0.49925705794947994,3.1406666666666665e-05,29.522266666666667,1.0,0.014112,0.007056,2.1e-05,0.007056,0.014133,0.4493313521545319,0.10784780487804879,29.522266666666667
113,aten::_convolution,"[1, 21, 64, 64]","[21, 21, 4, 4]","[1, 21, 128, 128]",C,1.9350818319866518,264.4611837048424,0.0018797642926829269,1766.9784351219514,1.0,231.211008,0.086016,0.007056,0.344064,0.437136,123.0,1766.9784351219514,913.1285333333334
114,aten::pow,"[21, 21, 4, 4]",0,"[21, 21, 4, 4]",M,0.05625,0.5,3.136e-05,29.478399999999997,1.0,0.014112,0.007056,0.0,0.007056,0.014112,0.45000000000000007,1.6581599999999999,29.478399999999997
115,aten::mul,"[21, 21, 4, 4]","[1, 21, 1, 1]","[21, 21, 4, 4]",M,0.003653100424020585,0.49925705794947994,3.1406666666666665e-05,29.522266666666667,1.0,0.014112,0.007056,2.1e-05,0.007056,0.014133,0.4493313521545319,0.10784780487804879,29.522266666666667
116,aten::_convolution,"[1, 21, 128, 128]","[21, 21, 4, 4]","[1, 21, 256, 256]",C,1.9587951475702268,267.70200350126436,0.007519057170731707,7067.913740487806,1.0,924.844032,0.344064,0.007056,1.376256,1.727376,123.0,7067.913740487806,3608.2965333333336
117,aten::pow,"[256, 256]",0,"[256, 256]",M,0.056249999999999994,0.5,0.0002912711111111111,273.79484444444444,1.0,0.131072,0.065536,0.0,0.065536,0.131072,0.45,15.40096,273.79484444444444
118,aten::mul,"[256, 256]","[256, 1]","[256, 256]",M,0.003651404935101982,0.49902534113060426,0.00029184,274.3296,1.0,0.131072,0.065536,0.000256,0.065536,0.131328,0.44912280701754376,1.0016884552845529,274.3296
119,aten::linear,"[1, 256]","[256, 256]","[1, 256]",M,0.007260351673284174,0.9922480620155039,0.00014677333333333335,137.96693333333334,1.0,0.131072,0.000256,0.065536,0.000256,0.066048,0.8930232558139534,1.0016884552845529,137.96693333333334
120,aten::pow,"[4096, 264]",0,"[4096, 264]",M,0.05625,0.5,0.004805973333333334,4517.614933333333,1.0,2.162688,1.081344,0.0,1.081344,2.162688,0.44999999999999996,254.11584000000002,4517.614933333333
121,aten::mul,"[4096, 264]","[4096, 1]","[4096, 264]",M,0.003651620637189358,0.499054820415879,0.004815075555555557,4526.171022222223,1.0,2.162688,1.081344,0.004096,1.081344,2.166784,0.449149338374291,16.527859512195125,4526.171022222223
122,aten::linear,"[1, 264]","[4096, 264]","[1, 4096]",M,0.007287689066938785,0.9959841724816341,0.002412675555555556,2267.9150222222224,1.0,2.162688,0.000264,1.081344,0.004096,1.085704,0.8963857552334704,16.527859512195125,2267.9150222222224
123,aten::pow,"[256, 256, 4, 4]",0,"[256, 256, 4, 4]",M,0.056249999999999994,0.5,0.004660337777777778,4380.717511111111,1.0,2.097152,1.048576,0.0,1.048576,2.097152,0.45,246.41536,4380.717511111111
124,aten::mul,"[256, 256, 4, 4]","[1, 256, 1, 1]","[256, 256, 4, 4]",M,0.003658090041171374,0.4999389722934212,0.004660906666666667,4381.252266666667,1.0,2.097152,1.048576,0.000256,1.048576,2.097408,0.44994507506407905,16.027015284552846,4381.252266666667
125,aten::_convolution,"[1, 256, 4, 4]","[256, 256, 4, 4]","[1, 256, 8, 8]",M,0.45932155873282865,62.77394636015325,0.0023756800000000002,2233.1392,1.0,134.217728,0.004096,1.048576,0.016384,1.069056,56.49655172413792,1025.7289782113821,2233.1392
126,aten::pow,"[256, 36, 4, 4]",0,"[256, 36, 4, 4]",M,0.05625,0.5,0.0006553599999999999,616.0383999999999,1.0,0.294912,0.147456,0.0,0.147456,0.294912,0.45,34.65216,616.0383999999999
127,aten::mul,"[256, 36, 4, 4]","[1, 36, 1, 1]","[256, 36, 4, 4]",M,0.0036580900411713755,0.4999389722934212,0.00065544,616.1135999999999,1.0,0.294912,0.147456,3.6e-05,0.147456,0.294948,0.4499450750640791,2.253799024390244,616.1135999999999
128,aten::_convolution,"[1, 256, 8, 8]","[256, 36, 4, 4]","[1, 36, 16, 16]",C,1.596074469620436,218.1301775147929,0.0006138005853658537,576.9725502439024,1.0,75.497472,0.016384,0.147456,0.009216,0.173056,122.99999999999999,576.9725502439024,361.4947555555555
129,aten::pow,"[36, 36, 4, 4]",0,"[36, 36, 4, 4]",M,0.05625,0.5,9.216e-05,86.6304,1.0,0.041472,0.020736,0.0,0.020736,0.041472,0.45,4.87296,86.6304
130,aten::mul,"[36, 36, 4, 4]","[1, 36, 1, 1]","[36, 36, 4, 4]",M,0.003655363526748884,0.49956634865568084,9.224e-05,86.7056,1.0,0.041472,0.020736,3.6e-05,0.020736,0.041508,0.4496097137901127,0.31694048780487805,86.7056
131,aten::_convolution,"[1, 36, 16, 16]","[36, 36, 4, 4]","[1, 36, 32, 32]",C,2.325315391084945,317.7931034482759,0.00034526282926829264,324.5470595121951,1.0,42.467328,0.009216,0.020736,0.036864,0.066816,123.00000000000001,324.5470595121951,139.5712
132,aten::pow,"[36, 27, 4, 4]",0,"[36, 27, 4, 4]",M,0.056249999999999994,0.5,6.912e-05,64.9728,1.0,0.031104,0.015552,0.0,0.015552,0.031104,0.45,3.6547199999999997,64.9728
133,aten::mul,"[36, 27, 4, 4]","[1, 27, 1, 1]","[36, 27, 4, 4]",M,0.0036553635267488837,0.49956634865568084,6.918e-05,65.0292,1.0,0.031104,0.015552,2.7e-05,0.015552,0.031131,0.4496097137901127,0.2377053658536585,65.0292
134,aten::_convolution,"[1, 36, 32, 32]","[36, 27, 4, 4]","[1, 27, 64, 64]",C,2.8593984314401446,390.7844522968198,0.001035788487804878,973.6411785365852,1.0,127.401984,0.036864,0.015552,0.110592,0.163008,123.00000000000001,973.6411785365852,340.5056
135,aten::pow,"[27, 27, 4, 4]",0,"[27, 27, 4, 4]",M,0.056249999999999994,0.5,5.184e-05,48.7296,1.0,0.023328,0.011664,0.0,0.011664,0.023328,0.45,2.74104,48.7296
136,aten::mul,"[27, 27, 4, 4]","[1, 27, 1, 1]","[27, 27, 4, 4]",M,0.0036543070633018476,0.49942196531791905,5.1899999999999994e-05,48.785999999999994,1.0,0.023328,0.011664,2.7e-05,0.011664,0.023355,0.4494797687861272,0.1782790243902439,48.785999999999994
137,aten::_convolution,"[1, 27, 64, 64]","[27, 27, 4, 4]","[1, 27, 128, 128]",C,2.476540952096591,338.46059678653404,0.0031073654634146343,2920.923535609756,1.0,382.205952,0.110592,0.011664,0.442368,0.564624,122.99999999999999,2920.923535609756,1179.4368
138,aten::pow,"[27, 27, 4, 4]",0,"[27, 27, 4, 4]",M,0.056249999999999994,0.5,5.184e-05,48.7296,1.0,0.023328,0.011664,0.0,0.011664,0.023328,0.45,2.74104,48.7296
139,aten::mul,"[27, 27, 4, 4]","[1, 27, 1, 1]","[27, 27, 4, 4]",M,0.0036543070633018476,0.49942196531791905,5.1899999999999994e-05,48.785999999999994,1.0,0.023328,0.011664,2.7e-05,0.011664,0.023355,0.4494797687861272,0.1782790243902439,48.785999999999994
140,aten::_convolution,"[1, 27, 128, 128]","[27, 27, 4, 4]","[1, 27, 256, 256]",C,2.5155150762698617,343.7870604235477,0.012429461853658537,11683.694142439024,1.0,1528.823808,0.442368,0.011664,1.769472,2.223504,122.99999999999999,11683.694142439024,4644.6528
141,aten::mul,1,1,1,M,0.0024390243902439024,0.3333333333333333,6.666666666666667e-09,0.006266666666666667,1.0,2e-06,1e-06,1e-06,1e-06,3e-06,0.3,1.5284552845528455e-05,0.006266666666666667
142,aten::matmul,"[4, 1]","[1, 4]","[4, 4]",M,0.004878048780487805,0.6666666666666666,5.3333333333333334e-08,0.050133333333333335,1.0,3.2e-05,4e-06,4e-06,1.6e-05,2.4e-05,0.6,0.0002445528455284553,0.050133333333333335
143,aten::mul,"[4, 1]",1,"[4, 1]",M,0.003252032520325203,0.4444444444444444,2e-08,0.0188,1.0,8e-06,4e-06,1e-06,4e-06,9e-06,0.39999999999999997,6.113821138211382e-05,0.0188
144,aten::mul,"[1, 4]",1,"[1, 4]",M,0.003252032520325203,0.4444444444444444,2e-08,0.0188,1.0,8e-06,4e-06,1e-06,4e-06,9e-06,0.39999999999999997,6.113821138211382e-05,0.0188
145,aten::mul,1,1,1,M,0.0024390243902439024,0.3333333333333333,6.666666666666667e-09,0.006266666666666667,1.0,2e-06,1e-06,1e-06,1e-06,3e-06,0.3,1.5284552845528455e-05,0.006266666666666667
146,aten::matmul,"[4, 1]","[1, 4]","[4, 4]",M,0.004878048780487805,0.6666666666666666,5.3333333333333334e-08,0.050133333333333335,1.0,3.2e-05,4e-06,4e-06,1.6e-05,2.4e-05,0.6,0.0002445528455284553,0.050133333333333335
147,aten::cos,"[4, 4]",0,"[4, 4]",M,0.056249999999999994,0.5,7.111111111111111e-08,0.06684444444444444,1.0,3.2e-05,1.6e-05,0.0,1.6e-05,3.2e-05,0.45,0.00376,0.06684444444444444
148,aten::reciprocal,[],0,[],M,0.056249999999999994,0.5,4.444444444444444e-09,0.004177777777777778,1.0,2e-06,1e-06,0.0,1e-06,2e-06,0.45,0.000235,0.004177777777777778
149,aten::mul,1,1,1,M,0.0024390243902439024,0.3333333333333333,6.666666666666667e-09,0.006266666666666667,1.0,2e-06,1e-06,1e-06,1e-06,3e-06,0.3,1.5284552845528455e-05,0.006266666666666667
150,aten::mul,"[4, 4]","[1, 3, 65536, 4, 4]","[1, 3, 65536, 4, 4]",M,0.003658527281249843,0.49999872843747856,0.013981048888888889,13142.185955555557,1.0,6.291456,1.6e-05,3.145728,3.145728,6.291472,0.4499988555937307,48.08104585365854,13142.185955555557
151,aten::matmul,"[4, 4]","[1, 3, 65536, 4, 4]","[1, 3, 65536, 4, 4]",M,0.014634109124999371,1.9999949137499142,0.013981048888888889,13142.185955555557,1.0,25.165824,1.6e-05,3.145728,3.145728,6.291472,1.7999954223749228,192.32418341463415,13142.185955555557
152,aten::matmul,"[1, 3, 65536, 4, 4]","[4, 4]","[1, 3, 65536, 4, 4]",M,0.014634109124999371,1.9999949137499142,0.013981048888888889,13142.185955555557,1.0,25.165824,3.145728,1.6e-05,3.145728,6.291472,1.7999954223749228,192.32418341463415,13142.185955555557
153,aten::mul,1,"[1, 3, 65536, 4, 4]","[1, 3, 65536, 4, 4]",M,0.003658536003857216,0.4999999205271529,0.013981015555555556,13142.154622222222,1.0,6.291456,1e-06,3.145728,3.145728,6.291457,0.44999992847443765,48.08104585365854,13142.154622222222
154,aten::mul,1,1,1,M,0.0024390243902439024,0.3333333333333333,6.666666666666667e-09,0.006266666666666667,1.0,2e-06,1e-06,1e-06,1e-06,3e-06,0.3,1.5284552845528455e-05,0.006266666666666667
155,aten::mul,"[1, 3, 1024, 1024]","[1, 3, 1, 1]","[1, 3, 1024, 1024]",M,0.0036585348408404972,0.4999997615815346,0.013981019999999999,13142.1588,1.0,6.291456,3.145728,3e-06,3.145728,6.291459,0.44999978542338115,48.08104585365854,13142.1588
